"rep","sampleSize","noiseRate","treeDepth","errorRate"
1,8192,0.08,7,0.0359258652
1,8192,0.08,8,0.0309743881
1,8192,0.08,9,0.0219478607
1,8192,0.08,10,0.0250883102
1,16384,0.08,2,0.2269582748
1,16384,0.08,3,0.1326303482
1,16384,0.08,4,0.0922651291
1,16384,0.08,5,0.0751562119
1,16384,0.08,6,0.0478820801
1,16384,0.08,7,0.0345630646
1,16384,0.08,8,0.022898674
1,32768,0.08,2,0.2350912094
1,32768,0.08,3,0.1403684616
1,32768,0.08,4,0.0907430649
1,32768,0.08,5,0.0684375763
1,32768,0.08,6,0.046962738
1,32768,0.08,7,0.0321836472
1,32768,0.08,8,0.0268716812
1,32768,0.08,9,0.0181999207
1,32768,0.08,10,0.0133647919
1,64,0.1,2,0.2617540359
1,64,0.1,3,0.214056015
1,64,0.1,4,0.1116256714
1,64,0.1,5,0.1523599625
1,64,0.1,6,0.1577568054
1,64,0.1,7,0.1577568054
1,64,0.1,8,0.1577568054
1,64,0.1,9,0.1577568054
1,64,0.1,10,0.1577568054
1,64,0.1,11,0.1577568054
1,64,0.1,12,0.1577568054
1,64,0.1,13,0.1577568054
1,64,0.1,14,0.1577568054
1,64,0.1,15,0.1577568054
1,64,0.1,16,0.1577568054
1,64,0.1,17,0.1577568054
1,64,0.1,18,0.1577568054
1,64,0.1,19,0.1577568054
1,64,0.1,20,0.1577568054
1,128,0.1,2,0.2045373917
1,128,0.1,3,0.1899080276
1,128,0.1,4,0.1593475342
1,128,0.1,5,0.2382259369
1,128,0.1,6,0.2005805969
1,128,0.1,7,0.1726903915
1,128,0.1,8,0.1726903915
1,128,0.1,9,0.1726903915
1,128,0.1,10,0.1726903915
1,128,0.1,11,0.1726903915
1,128,0.1,12,0.1726903915
1,128,0.1,13,0.1726903915
1,128,0.1,14,0.1726903915
1,128,0.1,15,0.1726903915
1,128,0.1,16,0.1726903915
1,128,0.1,17,0.1726903915
1,128,0.1,18,0.1726903915
1,128,0.1,19,0.1726903915
1,128,0.1,20,0.1726903915
1,256,0.1,2,0.2000932693
1,256,0.1,3,0.1891231537
1,256,0.1,4,0.1066179276
1,256,0.1,5,0.0839443207
1,256,0.1,6,0.1379613876
1,256,0.1,7,0.1357564926
1,256,0.1,8,0.1491088867
1,256,0.1,9,0.1491088867
1,256,0.1,10,0.1491088867
1,256,0.1,11,0.1491088867
1,256,0.1,12,0.1491088867
1,256,0.1,13,0.1491088867
1,256,0.1,14,0.1491088867
1,256,0.1,15,0.1491088867
1,256,0.1,16,0.1491088867
1,256,0.1,17,0.1491088867
1,256,0.1,18,0.1491088867
1,256,0.1,19,0.1491088867
1,256,0.1,20,0.1491088867
1,512,0.1,2,0.2502498627
1,512,0.1,3,0.1383228302
1,512,0.1,4,0.1340427399
1,512,0.1,5,0.0772323608
1,512,0.1,6,0.0985250473
1,512,0.1,7,0.0856199265
1,512,0.1,8,0.1439552307
1,512,0.1,9,0.1243400574
1,512,0.1,10,0.1243400574
1,512,0.1,11,0.1243400574
1,512,0.1,12,0.1243400574
1,512,0.1,13,0.1243400574
1,512,0.1,14,0.1243400574
1,512,0.1,15,0.1243400574
1,512,0.1,16,0.1243400574
1,512,0.1,17,0.1243400574
1,512,0.1,18,0.1243400574
1,512,0.1,19,0.1243400574
1,512,0.1,20,0.1243400574
1,1024,0.1,2,0.1728992462
1,1024,0.1,3,0.1673192978
1,1024,0.1,4,0.1201839447
1,1024,0.1,5,0.0651302338
1,1024,0.1,6,0.055524826
1,1024,0.1,7,0.0519361496
1,1024,0.1,8,0.0970630646
1,1024,0.1,9,0.1374769211
1,1024,0.1,10,0.14407444
1,1024,0.1,11,0.14407444
1,1024,0.1,12,0.14407444
1,1024,0.1,13,0.14407444
1,1024,0.1,14,0.14407444
1,1024,0.1,15,0.14407444
1,1024,0.1,16,0.14407444
1,1024,0.1,17,0.14407444
1,1024,0.1,18,0.14407444
1,1024,0.1,19,0.14407444
1,1024,0.1,20,0.14407444
1,2048,0.1,2,0.2066488266
1,2048,0.1,3,0.146437645
1,2048,0.1,4,0.0916461945
1,2048,0.1,5,0.0648241043
1,2048,0.1,6,0.0568094254
1,2048,0.1,7,0.0395078659
1,2048,0.1,8,0.0537080765
1,2048,0.1,9,0.0726394653
1,2048,0.1,10,0.1299705505
1,2048,0.1,11,0.1263628006
1,2048,0.1,12,0.1263628006
1,2048,0.1,13,0.1263628006
1,2048,0.1,14,0.1263628006
1,2048,0.1,15,0.1263628006
1,2048,0.1,16,0.1263628006
1,2048,0.1,17,0.1263628006
1,2048,0.1,18,0.1263628006
1,2048,0.1,19,0.1263628006
1,2048,0.1,20,0.1263628006
1,4096,0.1,2,0.1971750259
1,4096,0.1,3,0.1424570084
1,4096,0.1,4,0.1038417816
1,4096,0.1,5,0.0738220215
1,4096,0.1,6,0.0453968048
1,4096,0.1,7,0.042798996
1,4096,0.1,8,0.0299320221
1,4096,0.1,9,0.0414829254
1,4096,0.1,10,0.0889225006
1,8192,0.1,2,0.2507143021
1,8192,0.1,3,0.1372852325
1,8192,0.1,4,0.087556839
1,8192,0.1,5,0.0840482712
1,8192,0.1,6,0.0512390137
1,8192,0.1,7,0.0318050385
1,8192,0.1,8,0.0279493332
1,8192,0.1,9,0.027598381
1,16384,0.1,2,0.2206802368
1,16384,0.1,3,0.1316461563
1,16384,0.1,4,0.101190567
1,16384,0.1,5,0.06873703
1,16384,0.1,6,0.0474290848
1,16384,0.1,7,0.0382986069
1,16384,0.1,8,0.0276575089
1,16384,0.1,9,0.020655632
1,16384,0.1,10,0.0144453049
1,32768,0.1,2,0.2339220047
1,32768,0.1,3,0.1283826828
1,32768,0.1,4,0.097328186
1,32768,0.1,5,0.0735244751
1,32768,0.1,6,0.0458879471
1,32768,0.1,7,0.0320472717
1,32768,0.1,8,0.0287227631
1,32768,0.1,9,0.0193138123
2,64,0,2,0.2769441605
2,64,0,3,0.2019844055
2,64,0,4,0.2089357376
2,64,0,5,0.1808757782
2,64,0,6,0.1716747284
2,64,0,7,0.1716747284
2,64,0,8,0.1716747284
2,64,0,9,0.1716747284
2,64,0,10,0.1716747284
2,64,0,11,0.1716747284
2,64,0,12,0.1716747284
2,64,0,13,0.1716747284
2,64,0,14,0.1716747284
2,64,0,15,0.1716747284
2,64,0,16,0.1716747284
2,64,0,17,0.1716747284
2,64,0,18,0.1716747284
2,64,0,19,0.1716747284
2,64,0,20,0.1716747284
2,128,0,2,0.1790590286
2,128,0,3,0.1345844269
2,128,0,4,0.1112546921
2,128,0,5,0.1018323898
2,128,0,6,0.0942516327
2,128,0,7,0.0772628784
2,128,0,8,0.0772628784
2,128,0,9,0.0772628784
2,128,0,10,0.0772628784
2,128,0,11,0.0772628784
2,128,0,12,0.0772628784
2,128,0,13,0.0772628784
2,128,0,14,0.0772628784
2,128,0,15,0.0772628784
2,128,0,16,0.0772628784
2,128,0,17,0.0772628784
2,128,0,18,0.0772628784
2,128,0,19,0.0772628784
2,128,0,20,0.0772628784
2,256,0,2,0.2511014938
2,256,0,3,0.1279306412
2,256,0,4,0.1292085648
2,256,0,5,0.0854482651
2,256,0,6,0.0676546097
2,256,0,7,0.0690078735
2,256,0,8,0.0636873245
2,256,0,9,0.0636873245
2,256,0,10,0.0636873245
2,256,0,11,0.0636873245
2,256,0,12,0.0636873245
2,256,0,13,0.0636873245
2,256,0,14,0.0636873245
2,256,0,15,0.0636873245
2,256,0,16,0.0636873245
2,256,0,17,0.0636873245
2,256,0,18,0.0636873245
2,256,0,19,0.0636873245
2,256,0,20,0.0636873245
2,512,0,2,0.2537088394
2,512,0,3,0.1346416473
2,512,0,4,0.1252880096
2,512,0,5,0.0705003738
2,512,0,6,0.0553445816
2,512,0,7,0.0543498993
2,512,0,8,0.0434007645
2,512,0,9,0.0396099091
2,512,0,10,0.0396099091
2,512,0,11,0.0396099091
2,512,0,12,0.0396099091
2,512,0,13,0.0396099091
2,512,0,14,0.0396099091
2,512,0,15,0.0396099091
2,512,0,16,0.0396099091
2,512,0,17,0.0396099091
2,512,0,18,0.0396099091
2,512,0,19,0.0396099091
2,512,0,20,0.0396099091
2,1024,0,2,0.1929588318
2,1024,0,3,0.1669635773
2,1024,0,4,0.0839958191
2,1024,0,5,0.0754013062
2,1024,0,6,0.0560150146
2,1024,0,7,0.0453310013
2,1024,0,8,0.0361003876
2,1024,0,9,0.0286531448
2,1024,0,10,0.0244531631
2,1024,0,11,0.0244531631
2,1024,0,12,0.0244531631
2,1024,0,13,0.0244531631
2,1024,0,14,0.0244531631
2,1024,0,15,0.0244531631
2,1024,0,16,0.0244531631
2,1024,0,17,0.0244531631
2,1024,0,18,0.0244531631
2,1024,0,19,0.0244531631
2,1024,0,20,0.0244531631
2,2048,0,2,0.2174119949
2,2048,0,3,0.1373081207
2,2048,0,4,0.1092329025
2,2048,0,5,0.0636548996
2,2048,0,6,0.0483322144
2,2048,0,7,0.0438289642
2,2048,0,8,0.0333271027
2,2048,0,9,0.0267181396
2,2048,0,10,0.0217103958
2,2048,0,11,0.019859314
2,2048,0,12,0.019859314
2,2048,0,13,0.019859314
2,2048,0,14,0.019859314
2,2048,0,15,0.019859314
2,2048,0,16,0.019859314
2,2048,0,17,0.019859314
2,2048,0,18,0.019859314
2,2048,0,19,0.019859314
2,2048,0,20,0.019859314
2,4096,0,2,0.2314252853
2,4096,0,3,0.1312389374
2,4096,0,4,0.0945568085
2,4096,0,5,0.0749902725
2,4096,0,6,0.0495643616
2,4096,0,7,0.0359869003
2,4096,0,8,0.0288181305
2,4096,0,9,0.0208568573
2,4096,0,10,0.0173664093
2,4096,0,11,0.0148916245
2,4096,0,12,0.0148439407
2,4096,0,13,0.0148439407
2,4096,0,14,0.0148439407
2,4096,0,15,0.0148439407
2,4096,0,16,0.0148439407
2,4096,0,17,0.0148439407
2,4096,0,18,0.0148439407
2,4096,0,19,0.0148439407
2,4096,0,20,0.0148439407
2,8192,0,2,0.2074422836
2,8192,0,3,0.1356096268
2,8192,0,4,0.0974721909
2,8192,0,5,0.0620822906
2,8192,0,6,0.0521812439
2,8192,0,7,0.0375242233
2,8192,0,8,0.0280313492
2,8192,0,9,0.0209245682
2,8192,0,10,0.0168619156
2,8192,0,11,0.0127277374
2,8192,0,12,0.0094451904
2,8192,0,13,0.0083637238
2,8192,0,14,0.0083637238
2,8192,0,15,0.0083637238
2,8192,0,16,0.0083637238
2,8192,0,17,0.0083637238
2,8192,0,18,0.0083637238
2,8192,0,19,0.0083637238
2,8192,0,20,0.0083637238
2,16384,0,2,0.2480239868
2,16384,0,3,0.1396694183
2,16384,0,4,0.0892086029
2,16384,0,5,0.069314003
2,16384,0,6,0.0494995117
2,16384,0,7,0.0320138931
2,16384,0,8,0.0255842209
2,16384,0,9,0.0201358795
2,16384,0,10,0.0152750015
2,16384,0,11,0.0104312897
2,16384,0,12,0.0082368851
2,16384,0,13,0.0076932907
2,16384,0,14,0.0073785782
2,16384,0,15,0.0073785782
2,16384,0,16,0.0073785782
2,16384,0,17,0.0073785782
2,16384,0,18,0.0073785782
2,16384,0,19,0.0073785782
2,16384,0,20,0.0073785782
2,32768,0,2,0.2251567841
2,32768,0,3,0.134636879
2,32768,0,4,0.087392807
2,32768,0,5,0.0789051056
2,32768,0,6,0.0474672318
2,32768,0,7,0.0322942734
2,32768,0,8,0.0271120071
2,32768,0,9,0.0176944733
2,32768,0,10,0.0134220123
2,32768,0,11,0.0100688934
2,32768,0,12,0.0081701279
2,32768,0,13,0.0065479279
2,32768,0,14,0.0058860779
2,32768,0,15,0.0054512024
2,32768,0,16,0.0054512024
2,32768,0,17,0.0054512024
2,32768,0,18,0.0054512024
2,32768,0,19,0.0054512024
2,32768,0,20,0.0054512024
2,64,0.02,2,0.2033538818
2,64,0.02,3,0.1767587662
2,64,0.02,4,0.1767587662
2,64,0.02,5,0.1260623932
2,64,0.02,6,0.116558075
2,64,0.02,7,0.116558075
2,64,0.02,8,0.116558075
2,64,0.02,9,0.116558075
2,64,0.02,10,0.116558075
2,64,0.02,11,0.116558075
2,64,0.02,12,0.116558075
2,64,0.02,13,0.116558075
2,64,0.02,14,0.116558075
2,64,0.02,15,0.116558075
2,64,0.02,16,0.116558075
2,64,0.02,17,0.116558075
2,64,0.02,18,0.116558075
2,64,0.02,19,0.116558075
2,64,0.02,20,0.116558075
2,128,0.02,2,0.20221138
2,128,0.02,3,0.1752643585
2,128,0.02,4,0.1085176468
2,128,0.02,5,0.1018400192
2,128,0.02,6,0.0923690796
2,128,0.02,7,0.0933456421
2,128,0.02,8,0.0933456421
2,128,0.02,9,0.0933456421
2,128,0.02,10,0.0933456421
2,128,0.02,11,0.0933456421
2,128,0.02,12,0.0933456421
2,128,0.02,13,0.0933456421
2,128,0.02,14,0.0933456421
2,128,0.02,15,0.0933456421
2,128,0.02,16,0.0933456421
2,128,0.02,17,0.0933456421
2,128,0.02,18,0.0933456421
2,128,0.02,19,0.0933456421
2,128,0.02,20,0.0933456421
2,256,0.02,2,0.1908969879
2,256,0.02,3,0.1689195633
2,256,0.02,4,0.1446237564
2,256,0.02,5,0.0749120712
2,256,0.02,6,0.0734987259
2,256,0.02,7,0.077958107
2,256,0.02,8,0.0691757202
2,256,0.02,9,0.0691757202
2,256,0.02,10,0.0691757202
2,256,0.02,11,0.0691757202
2,256,0.02,12,0.0691757202
2,256,0.02,13,0.0691757202
2,256,0.02,14,0.0691757202
2,256,0.02,15,0.0691757202
2,256,0.02,16,0.0691757202
2,256,0.02,17,0.0691757202
2,256,0.02,18,0.0691757202
2,256,0.02,19,0.0691757202
2,256,0.02,20,0.0691757202
2,512,0.02,2,0.206319809
2,512,0.02,3,0.1477108002
2,512,0.02,4,0.0936088562
2,512,0.02,5,0.0725307465
2,512,0.02,6,0.0580463409
2,512,0.02,7,0.0404500961
2,512,0.02,8,0.0444202423
2,512,0.02,9,0.0509815216
2,512,0.02,10,0.0509815216
2,512,0.02,11,0.0509815216
2,512,0.02,12,0.0509815216
2,512,0.02,13,0.0509815216
2,512,0.02,14,0.0509815216
2,512,0.02,15,0.0509815216
2,512,0.02,16,0.0509815216
2,512,0.02,17,0.0509815216
2,512,0.02,18,0.0509815216
2,512,0.02,19,0.0509815216
2,512,0.02,20,0.0509815216
2,1024,0.02,2,0.1927719116
2,1024,0.02,3,0.1360301971
2,1024,0.02,4,0.1075525284
2,1024,0.02,5,0.0831136703
2,1024,0.02,6,0.0507001877
2,1024,0.02,7,0.0446424484
2,1024,0.02,8,0.054479599
2,1024,0.02,9,0.0425891876
2,1024,0.02,10,0.0500030518
2,1024,0.02,11,0.0500030518
2,1024,0.02,12,0.0500030518
2,1024,0.02,13,0.0500030518
2,1024,0.02,14,0.0500030518
2,1024,0.02,15,0.0500030518
2,1024,0.02,16,0.0500030518
2,1024,0.02,17,0.0500030518
2,1024,0.02,18,0.0500030518
2,1024,0.02,19,0.0500030518
2,1024,0.02,20,0.0500030518
2,2048,0.02,2,0.2508926392
2,2048,0.02,3,0.1400442123
2,2048,0.02,4,0.095916748
2,2048,0.02,5,0.0700340271
2,2048,0.02,6,0.0587415695
2,2048,0.02,7,0.0358972549
2,2048,0.02,8,0.0299625397
2,2048,0.02,9,0.0312728882
2,2048,0.02,10,0.0371427536
2,2048,0.02,11,0.0406112671
2,2048,0.02,12,0.0406112671
2,2048,0.02,13,0.0406112671
2,2048,0.02,14,0.0406112671
2,2048,0.02,15,0.0406112671
2,2048,0.02,16,0.0406112671
2,2048,0.02,17,0.0406112671
2,2048,0.02,18,0.0406112671
2,2048,0.02,19,0.0406112671
2,2048,0.02,20,0.0406112671
2,4096,0.02,2,0.2506856918
2,4096,0.02,3,0.128991127
2,4096,0.02,4,0.0994825363
2,4096,0.02,5,0.0763425827
2,4096,0.02,6,0.0472745895
2,4096,0.02,7,0.0371255875
2,4096,0.02,8,0.029958725
2,4096,0.02,9,0.0205698013
2,4096,0.02,10,0.0256090164
2,4096,0.02,11,0.0355892181
2,4096,0.02,12,0.0332231522
2,4096,0.02,13,0.0332231522
2,4096,0.02,14,0.0332231522
2,4096,0.02,15,0.0332231522
2,4096,0.02,16,0.0332231522
2,4096,0.02,17,0.0332231522
2,4096,0.02,18,0.0332231522
2,4096,0.02,19,0.0332231522
2,4096,0.02,20,0.0332231522
2,8192,0.02,2,0.2319421768
2,8192,0.02,3,0.138379097
2,8192,0.02,4,0.0876398087
2,8192,0.02,5,0.0750589371
2,8192,0.02,6,0.0583105087
2,8192,0.02,7,0.0379419327
2,8192,0.02,8,0.0286531448
2,8192,0.02,9,0.0203752518
2,8192,0.02,10,0.0175790787
2,8192,0.02,11,0.014670372
2,8192,0.02,12,0.0295419693
2,8192,0.02,13,0.0286121368
2,8192,0.02,14,0.0286121368
2,8192,0.02,15,0.0286121368
2,8192,0.02,16,0.0286121368
2,8192,0.02,17,0.0286121368
2,8192,0.02,18,0.0286121368
2,8192,0.02,19,0.0286121368
2,8192,0.02,20,0.0286121368
2,16384,0.02,2,0.2244338989
2,16384,0.02,3,0.1301679611
2,16384,0.02,4,0.0982313156
2,16384,0.02,5,0.0795440674
2,16384,0.02,6,0.0497283936
2,16384,0.02,7,0.0349569321
2,16384,0.02,8,0.0291872025
2,16384,0.02,9,0.0172786713
2,16384,0.02,10,0.0143537521
2,16384,0.02,11,0.0105886459
2,16384,0.02,12,0.0113077164
2,16384,0.02,13,0.025141716
2,32768,0.02,2,0.224114418
2,32768,0.02,3,0.1344823837
2,32768,0.02,4,0.0886621475
2,32768,0.02,5,0.0758695602
2,32768,0.02,6,0.048535347
2,32768,0.02,7,0.0324382782
2,32768,0.02,8,0.0266494751
2,32768,0.02,9,0.0197582245
2,64,0.04,2,0.2506408691
2,64,0.04,3,0.2227315903
2,64,0.04,4,0.1194820404
2,64,0.04,5,0.0915298462
2,64,0.04,6,0.087641716
2,64,0.04,7,0.087641716
2,64,0.04,8,0.087641716
2,64,0.04,9,0.087641716
2,64,0.04,10,0.087641716
2,64,0.04,11,0.087641716
2,64,0.04,12,0.087641716
2,64,0.04,13,0.087641716
2,64,0.04,14,0.087641716
2,64,0.04,15,0.087641716
2,64,0.04,16,0.087641716
2,64,0.04,17,0.087641716
2,64,0.04,18,0.087641716
2,64,0.04,19,0.087641716
2,64,0.04,20,0.087641716
2,128,0.04,2,0.2840385437
2,128,0.04,3,0.2212305069
2,128,0.04,4,0.1245574951
2,128,0.04,5,0.0985937119
2,128,0.04,6,0.1309833527
2,128,0.04,7,0.1062517166
2,128,0.04,8,0.1062517166
2,128,0.04,9,0.1062517166
2,128,0.04,10,0.1062517166
2,128,0.04,11,0.1062517166
2,128,0.04,12,0.1062517166
2,128,0.04,13,0.1062517166
2,128,0.04,14,0.1062517166
2,128,0.04,15,0.1062517166
2,128,0.04,16,0.1062517166
2,128,0.04,17,0.1062517166
2,128,0.04,18,0.1062517166
2,128,0.04,19,0.1062517166
2,128,0.04,20,0.1062517166
2,256,0.04,2,0.2506895065
2,256,0.04,3,0.1304540634
2,256,0.04,4,0.1263465881
2,256,0.04,5,0.113073349
2,256,0.04,6,0.0746603012
2,256,0.04,7,0.0933618546
2,256,0.04,8,0.0821485519
2,256,0.04,9,0.0821485519
2,256,0.04,10,0.0821485519
2,256,0.04,11,0.0821485519
2,256,0.04,12,0.0821485519
2,256,0.04,13,0.0821485519
2,256,0.04,14,0.0821485519
2,256,0.04,15,0.0821485519
2,256,0.04,16,0.0821485519
2,256,0.04,17,0.0821485519
2,256,0.04,18,0.0821485519
2,256,0.04,19,0.0821485519
2,256,0.04,20,0.0821485519
2,512,0.04,2,0.198009491
2,512,0.04,3,0.1797008514
2,512,0.04,4,0.138379097
2,512,0.04,5,0.0684680939
2,512,0.04,6,0.0541791916
2,512,0.04,7,0.0665779114
2,512,0.04,8,0.0678367615
2,512,0.04,9,0.0815906525
2,512,0.04,10,0.0815906525
2,512,0.04,11,0.0815906525
2,512,0.04,12,0.0815906525
2,512,0.04,13,0.0815906525
2,512,0.04,14,0.0815906525
2,512,0.04,15,0.0815906525
2,512,0.04,16,0.0815906525
2,512,0.04,17,0.0815906525
2,512,0.04,18,0.0815906525
2,512,0.04,19,0.0815906525
2,512,0.04,20,0.0815906525
2,1024,0.04,2,0.2107925415
2,1024,0.04,3,0.1414289474
2,1024,0.04,4,0.1013021469
2,1024,0.04,5,0.0920600891
2,1024,0.04,6,0.0482778549
2,1024,0.04,7,0.0445127487
2,1024,0.04,8,0.0462617874
2,1024,0.04,9,0.0755815506
2,1024,0.04,10,0.0733184814
2,1024,0.04,11,0.0733184814
2,1024,0.04,12,0.0733184814
2,1024,0.04,13,0.0733184814
2,1024,0.04,14,0.0733184814
2,1024,0.04,15,0.0733184814
2,1024,0.04,16,0.0733184814
2,1024,0.04,17,0.0733184814
2,1024,0.04,18,0.0733184814
2,1024,0.04,19,0.0733184814
2,1024,0.04,20,0.0733184814
2,2048,0.04,2,0.2177209854
2,2048,0.04,3,0.1310386658
2,2048,0.04,4,0.1228494644
2,2048,0.04,5,0.0754842758
2,2048,0.04,6,0.0457544327
2,2048,0.04,7,0.0357246399
2,2048,0.04,8,0.0251083374
2,2048,0.04,9,0.0347547531
2,2048,0.04,10,0.0638942719
2,2048,0.04,11,0.0587215424
2,2048,0.04,12,0.0587215424
2,2048,0.04,13,0.0587215424
2,2048,0.04,14,0.0587215424
2,2048,0.04,15,0.0587215424
2,2048,0.04,16,0.0587215424
2,2048,0.04,17,0.0587215424
2,2048,0.04,18,0.0587215424
2,2048,0.04,19,0.0587215424
2,2048,0.04,20,0.0587215424
2,4096,0.04,2,0.2371397018
2,4096,0.04,3,0.1302852631
2,4096,0.04,4,0.1088562012
2,4096,0.04,5,0.072183609
2,4096,0.04,6,0.0486078262
2,4096,0.04,7,0.0405778885
2,4096,0.04,8,0.0277986526
2,4096,0.04,9,0.0221824646
2,4096,0.04,10,0.0359563828
2,4096,0.04,11,0.0563850403
2,4096,0.04,12,0.0504541397
2,4096,0.04,13,0.0504541397
2,4096,0.04,14,0.0504541397
2,4096,0.04,15,0.0504541397
2,4096,0.04,16,0.0504541397
2,4096,0.04,17,0.0504541397
2,4096,0.04,18,0.0504541397
2,4096,0.04,19,0.0504541397
2,4096,0.04,20,0.0504541397
2,8192,0.04,2,0.2453918457
2,8192,0.04,3,0.1378421783
2,8192,0.04,4,0.0876846313
2,8192,0.04,5,0.080748558
2,8192,0.04,6,0.0519094467
2,8192,0.04,7,0.0332288742
2,8192,0.04,8,0.0239429474
2,8192,0.04,9,0.0194816589
2,16384,0.04,2,0.2309045792
2,16384,0.04,3,0.1341123581
2,16384,0.04,4,0.0895633698
2,16384,0.04,5,0.0809679031
2,16384,0.04,6,0.050198555
2,16384,0.04,7,0.0326547623
2,16384,0.04,8,0.0290708542
2,16384,0.04,9,0.0186357498
2,16384,0.04,10,0.013127327
2,32768,0.04,2,0.2418813705
2,32768,0.04,3,0.128367424
2,32768,0.04,4,0.099571228
2,32768,0.04,5,0.080239296
2,32768,0.04,6,0.0458965302
2,32768,0.04,7,0.0344352722
2,32768,0.04,8,0.0266151428
2,32768,0.04,9,0.0191287994
2,32768,0.04,10,0.0126991272
2,64,0.06,2,0.2561511993
2,64,0.06,3,0.1778402328
2,64,0.06,4,0.1495370865
2,64,0.06,5,0.1604452133
2,64,0.06,6,0.2042541504
2,64,0.06,7,0.2042541504
2,64,0.06,8,0.2042541504
2,64,0.06,9,0.2042541504
2,64,0.06,10,0.2042541504
2,64,0.06,11,0.2042541504
2,64,0.06,12,0.2042541504
2,64,0.06,13,0.2042541504
2,64,0.06,14,0.2042541504
2,64,0.06,15,0.2042541504
2,64,0.06,16,0.2042541504
2,64,0.06,17,0.2042541504
2,64,0.06,18,0.2042541504
2,64,0.06,19,0.2042541504
2,64,0.06,20,0.2042541504
2,128,0.06,2,0.2095880508
2,128,0.06,3,0.1519069672
2,128,0.06,4,0.156416893
2,128,0.06,5,0.0817985535
2,128,0.06,6,0.175567627
2,128,0.06,7,0.1566352844
2,128,0.06,8,0.1566352844
2,128,0.06,9,0.1566352844
2,128,0.06,10,0.1566352844
2,128,0.06,11,0.1566352844
2,128,0.06,12,0.1566352844
2,128,0.06,13,0.1566352844
2,128,0.06,14,0.1566352844
2,128,0.06,15,0.1566352844
2,128,0.06,16,0.1566352844
2,128,0.06,17,0.1566352844
2,128,0.06,18,0.1566352844
2,128,0.06,19,0.1566352844
2,128,0.06,20,0.1566352844
2,256,0.06,2,0.2536115646
2,256,0.06,3,0.1775560379
2,256,0.06,4,0.1123447418
2,256,0.06,5,0.088561058
2,256,0.06,6,0.1038970947
2,256,0.06,7,0.1149606705
2,256,0.06,8,0.1031341553
2,256,0.06,9,0.1031341553
2,256,0.06,10,0.1031341553
2,256,0.06,11,0.1031341553
2,256,0.06,12,0.1031341553
2,256,0.06,13,0.1031341553
2,256,0.06,14,0.1031341553
2,256,0.06,15,0.1031341553
2,256,0.06,16,0.1031341553
2,256,0.06,17,0.1031341553
2,256,0.06,18,0.1031341553
2,256,0.06,19,0.1031341553
2,256,0.06,20,0.1031341553
2,512,0.06,2,0.2505874634
2,512,0.06,3,0.1307735443
2,512,0.06,4,0.1254673004
2,512,0.06,5,0.0676622391
2,512,0.06,6,0.0606994629
2,512,0.06,7,0.0788469315
2,512,0.06,8,0.1076116562
2,512,0.06,9,0.0974979401
2,512,0.06,10,0.0974979401
2,512,0.06,11,0.0974979401
2,512,0.06,12,0.0974979401
2,512,0.06,13,0.0974979401
2,512,0.06,14,0.0974979401
2,512,0.06,15,0.0974979401
2,512,0.06,16,0.0974979401
2,512,0.06,17,0.0974979401
2,512,0.06,18,0.0974979401
2,512,0.06,19,0.0974979401
2,512,0.06,20,0.0974979401
2,1024,0.06,2,0.204834938
2,1024,0.06,3,0.1371927261
2,1024,0.06,4,0.1127347946
2,1024,0.06,5,0.0691509247
2,1024,0.06,6,0.05656147
2,1024,0.06,7,0.0497636795
2,1024,0.06,8,0.0619812012
2,1024,0.06,9,0.1067667007
2,1024,0.06,10,0.0978336334
2,1024,0.06,11,0.0978336334
2,1024,0.06,12,0.0978336334
2,1024,0.06,13,0.0978336334
2,1024,0.06,14,0.0978336334
2,1024,0.06,15,0.0978336334
2,1024,0.06,16,0.0978336334
2,1024,0.06,17,0.0978336334
2,1024,0.06,18,0.0978336334
2,1024,0.06,19,0.0978336334
2,1024,0.06,20,0.0978336334
2,2048,0.06,2,0.25050354
2,2048,0.06,3,0.1324424744
2,2048,0.06,4,0.0989170074
2,2048,0.06,5,0.0715970993
2,2048,0.06,6,0.0512924194
2,2048,0.06,7,0.0417604446
2,2048,0.06,8,0.0389938354
2,2048,0.06,9,0.0478992462
2,2048,0.06,10,0.0740041733
2,2048,0.06,11,0.0807571411
2,2048,0.06,12,0.0807571411
2,2048,0.06,13,0.0807571411
2,2048,0.06,14,0.0807571411
2,2048,0.06,15,0.0807571411
2,2048,0.06,16,0.0807571411
2,2048,0.06,17,0.0807571411
2,2048,0.06,18,0.0807571411
2,2048,0.06,19,0.0807571411
2,2048,0.06,20,0.0807571411
2,4096,0.06,2,0.1953125
2,4096,0.06,3,0.1376256943
2,4096,0.06,4,0.0927867889
2,4096,0.06,5,0.0709524155
2,4096,0.06,6,0.0516347885
2,4096,0.06,7,0.0374040604
2,4096,0.06,8,0.0321798325
2,4096,0.06,9,0.031712532
2,4096,0.06,10,0.0447034836
2,4096,0.06,11,0.074180603
2,4096,0.06,12,0.075627327
2,4096,0.06,13,0.075627327
2,4096,0.06,14,0.075627327
2,4096,0.06,15,0.075627327
2,4096,0.06,16,0.075627327
2,4096,0.06,17,0.075627327
2,4096,0.06,18,0.075627327
2,4096,0.06,19,0.075627327
2,4096,0.06,20,0.075627327
2,8192,0.06,2,0.2113790512
2,8192,0.06,3,0.1345062256
